Rating,Date,Review Text,Review Title,Is Helpful,Not Helpful
5,"Aug 11, 2018",They have a modern website which makes the process to apply quite easy. When more information was needed they reached out to let me know and answered any questions I had. They were extremely good about reaching out anytime i might have had a question. This made it easy because i never had to try to soend time trying to get ahold of them.,Quick and painless,12,2
5,"Aug 10, 2018","I have been receiving offers to help pay down my debt for almost a year. I had applied for a few but, was denied. When I got the offer from Payoff I figured I'd try again. The application process is easy, quick and the staff are incredible! They answered all my questions and were very compassionate. I received my loan within 5 days of approval! And was able to Payoff my credit card debt before my next monthly payment! I'm so excited to have one low monthly payment I can afford. I'll be free of debt in no time! I can't thank the Payoff team enough for their help and this new lease on life!",Quick and life saving!,14,2
2,"Jul 17, 2018","Don't apply if you have opened up a personal loan within the last 12 months. I was denied instantly. This was a debt consolidation loan to pay off our cards and have one monthly payment. Super bummed. Oh well, their loss at all the interest they'd be getting.",Be aware.,4,0
2,"Jul 17, 2018",Don't apply if you have opened up a personal loan within the last 12 months. I was denied right away. This was a debt consolidation loan to pay off our cards and have one monthly payment so I was bummed. Oh well. I guess the credit card companies will get all the interest and not Payoff.,Got my hopes up.,1,0
2,"Jul 17, 2018",Don't apply if you have opened up a personal loan in the past 12 months. I was denied right away. This was for a debt consolidation loan not a personal loan so it was a bummer. Was hoping to pay off all our credit cards and have one monthly payment. Hopefully this won't be a hard inquiry.,Had my hopes up.,1,0
5,"Jul 16, 2018",Fast & easy. Every step was simple. Everyone was so nice & friendly!!,Great,0,0
5,"Jun 09, 2018","Easy and reasonable time frame to complete each step. Also, being able to speak to a live person when they or you have questions.",Great and simple to use.,3,0
5,"Jun 04, 2018",The process was very straightforward and fast! I knew what I was getting into with no suprises. Thanks Payoff team! :)),"Stress free, quick and easy process",5,2
4,"May 23, 2018","Be patient, sometimes it takes a week to get approved, but it is worth it",Helps pay off credit cards,3,4
5,"May 21, 2018",Friendly and very professional - quick response to my needs and questions-very smooth transaction-No hidden fees or games,Debt consolidation,0,1
5,"May 21, 2018",Friendly and very professional - quick response to my needs and questions-very smooth transaction-No hidden fees or games,Debet consolidation,0,1
5,"May 13, 2018",The process to apply is very quick and without hassle. It took about 3 days to find out if the loan was approved but they keep you informed each step of the way. I received a call to confirm that I was approved and 4 days later the money was in my account. It was the easiest loan I've ever applied for. I am confident it will be the same for the life of the loan. Thank you Payoff Team!,No hassle,9,2
5,"Apr 20, 2018",Easy and helpful,Quick and easy,0,0
5,"Apr 16, 2018","It was super easy to understand your process on the website. Plus, every person I spoke with on the phone was knowledgeable and answered my questions and handled my reservations very well. Professional, simple process, clear loan options. It was fantastic and a huge relief to get my finances in order.",Payoff is professional & simple process.,16,1
5,"Mar 14, 2018",Payoff has an awesome / user friendly application experience. They also offer competitive rates and their customer service was great.,Awesome application process and competi,14,3
5,"Mar 09, 2018","Ease and fast process, I have the money in 10 dsys to pay all my credit cards thank you. The best decitiok. I make",,7,1
5,"Mar 09, 2018","Ease and fast process, I have the money to pay all credit cards in 10 days, thank you,",,4,1
5,"Mar 07, 2018",The process was so easy. The customer service was courteous and quick with the loan process.,Loan process easy and quick.,0,0
5,"Mar 07, 2018",The loan process was easy and convenient. The customer service was knowledgeable and courteous.,Convenient and easy to apply.,0,0
5,"Mar 05, 2018",The process was quick and easy. The customer servcie was great. The different terms offered to me was a bonus so that I could pay down the debt quicker and save money!,Quick and Easy,1,0
5,"Mar 05, 2018",The process was easy. Different terms for the loan were offered so that you could pay things down quicker or slower. The customer service was great.,It was easy and efficient.,0,0
5,"Feb 15, 2018","I applied for the loan on Friday, had a couple of phone calls back and forth with the company to verify some things. They were very friendly and professional. My loan was approved and I had money in the bank the following Wednesday, at a fantastic interest rate. Top notch service, thanks!","Quick, easy, convenient process",8,0
5,"Feb 10, 2018",I just started working with Payoff and so far it's been a positive experience.,Quick and easy.,4,0
1,"Feb 08, 2018","Applied online as usual. Got the follow up email to submit the required documentation. I submitted them online as requested, then recevied an email to setup a quick call. Did the call, answered a few more follow up questions, and they asked for a few more income verification docs and a voided check. I uploaded them while I was on phone. Two hours later I get a denied email: Unable to Verify Income. I called them back and rep said they could not verify my income. Let me remind you, they had bank statements, a tex return, and pay stubs. The rep on the phone said they couldn't verify income and would need my most recent tax return, which I said ok no problem, I can upload right now. He then proceeded to tell me that my application was closed and I would have to reapply and go through the process again. I asked him why they didnt ask for this initially or send a follow up message to have me upload it. He had no response to that and suggested I start the process over and reapply. Well screw them, went to Lightstream and within 6 hours had my loan.",Dumpster Fire Process,1,0
5,"Jan 21, 2018","Quick process, friendly and polite when interacting, and more importantly, Payoff seems to genuinly care about the people it serves and wants to help improve their situation and overall financial knowledge. 10 out of 10 would recommend to someone in need of a personal loan and wouldn't hesitate to apply again if I am ever in need.",10 out of 10!,2,0
5,"Jan 15, 2018",I was very satisfied with the service I received. The options worked perfectly and the process was very simple!,Easy,0,0
5,"Jan 07, 2018","The application process was very easy, the loan processing was extremely fast and the interest rate was very competitive.","Easy process,fast processing,great rates",2,0
5,"Jan 01, 2018",The process of obtaining the funds was very well sreamlined,Hassle free process,1,0
5,"Dec 26, 2017","applied and was approved, provided the documents they requested and was able to sign for my loan within 24 hours. The support staff is very professional and great to work with. They are very responsive and make it so easy for you. They genuinely care about you and don't treat you as if you're just another customer. The rates are the best rates I've found by far.",Best support & experience,1,0
5,"Dec 14, 2017",I was very happy with the application process. I was asked some follow up quwstions regarding my income. Customer service reps were courteous. I am so happy I found PayOff.,Good rates and easy process,0,0
5,"Oct 21, 2017",This is short sweet to the point loan I';ve ever applied for!!!. And had the money in my and paid off all my cards plus some within 1 week!!,Abosolutley the best ever!!,3,0
1,"Jul 24, 2017","Lures you in with one rate, do the application, have to send in document after document after document....then they give you a NEW loan APR....and now this new rate is higher than my credit cards. WASTE OF TIME. I have mid 700's credit, no mortgage, and do not appreciate this switch at all. SCAM!!!","Horrible, Bait and Switch!",18,1
1,"Jul 07, 2017","655 score or higher to even get into the process. No human review of anything just whatever the machine says. I have 11 cards, 10 are paid every month on time at least the minimum, 1 ( Walmart) is never going to be paid because they lowered my credit limit to 300 under what I charged then wanted a over the limit fee on top. With a 655 or higher my bank or credit union will offer me a loan at very good rates so this company is just trolling for low hanging fruit. Deal local with someone you can actually see.",Need good to excellent credit,3,0
5,"May 08, 2017","It is so easy to apply, the documentation required isn't time consuming to obtain, the finalization process is quick and painless. The money is direct deposited within a reasonable amount of time, and I paid my credit cards off the same day!! I would HIGHLY recommend PayOff to my friends.",Easy Application &Finalization Process!,7,0
3,"Apr 24, 2017",I was looking for a personal loan at a rate less than my current credit cards. I was not able to continue in the application process because all of my cards have zero balance.,Not for me,1,1
1,"Mar 14, 2017",Applied with a 700+ credit score through credit karma.sent in all requested documents and was told that they couldn't prove my identity. And this was over three weeks later,very misleading and time consuming,0,0
1,"Mar 14, 2017","Applied and was approved pending review. Took two weeks to complete online, their system said my credit score was a 709. Sent in all the requested documents to be told that they couldn't prove my identity. Seems like most of these reviews on here are written by the company themselves.",very time consuming and misleading,0,0
1,"Mar 14, 2017",Applied and got a loan offer and had to wait two weeks to complete online. They then pulled my credit and said my score was a 709 then sent all the requested documents to be told that they couldn't prove identity. Reading through these reviews I'm having a hard time believing most of them are genuine.,very time consuming and misleading,0,0
5,"Mar 08, 2017",Very easy loan application and the loan was processed quickly. Paid off 8k in debt with much lower interest.,Quick and very easy,7,0
5,"Feb 06, 2017","This is a very easy site to maneuver through. They are very friendly on follow up call. Only a 5 to 10 minute call. No embarrassing question. They really want to help you succeed. The paperwork they need is minimal. My situation was a little different because they wanted a utility bill with my name and address on it. I live far out from town and the post office doesn't deliver to the house so everything is addressed a P.O. Box. They said anything I could send to show my address was needed. I sent them my car registration which has the P,O, Box and my house address. They accepted that without any hesitation. This shows me that they really want to help and will work with you on a case by case basis. I had applied at another site before this, that wanted a lot of paperwork including tax returns. By the time I got everything to them they said they would review and get back to me. In the time it took them to review my paperwork, my loan quote expired. They came back with a new offer for twice the payments and almost double the rate wanting to know if I wanted to apply again. That's went I went back to credit karma and found Payoff. Glad I did.","$20,000 to pay off credit cards",19,0
5,"Feb 06, 2017",Was approved in minutes and had the money in days. Any question I had was always handled professionally.,Quick and easy,7,1
3,"Jan 25, 2017",Very easy to apply. Note:. You need at least a 660 credit score to be approved. Not for people with bad credit trying to rebuild.,Easy to apply,2,0
4,"Jan 24, 2017",I payed the full amount,Payed in full,7,14
5,"Dec 23, 2016",The team is here to help you be debt free. I am so happy that I found payoff. Paid all my credit card debt and it is all thanks to you guys. The customer service is superb. I will recommend to anyone that asks me and to all my friends and family. The follow up to make sure all your needs are met. You guys rock.,Amazing experience. Payoff is the best,13,0
5,"Dec 20, 2016",Payoff offers an intuitive and speedy online application and approval process. Rates provided for debt consolidation beat all competing offers by at least 10 percentage points. Very pleased with my new loan and loan provider.,"Quick, easy application and approval",7,0
4,"Dec 12, 2016",Quick and easy approval & recieved check within a couple days.,Personal loan,4,2
4,"Nov 13, 2016",Pay off revolving debts,Hopeful,5,0
3,"Nov 13, 2016",Pay off revolving debts,Hopeful,0,0
5,"Nov 12, 2016",1. Easy to apply. 2. Resonable wait time. 3. Good interest rate What is there not to like!,$20000 to payoff high rate cards,13,0
1,"Nov 10, 2016",..... BS.....,,0,0
5,"Oct 12, 2016",Simple and easy process. Stressfree approval in minutes.,,4,2
1,"Sep 27, 2016","This is literally the worst experience I've ever had with Credit Karma and Payoff loans. Credit Karma tells me that my credit score is over 700 and I have a very good chance of being approved for this loan. I apply for said loan, Payoff says my credit score is 653, 7 points below their minimum requirement. Customer rep says they are ""very transparent"" with how they calculate credit scores, but apparently Credit Karma is not on the same page. What the hell is the point of ""partnering"" with a company, claiming transparency in credit scores, and then using a completely different credit score than the one credit karma is using? Are you purposely trying to mislead people? This is my second time being rejected by Payoff for this ridiculous reason. I have had credit cards for over five years, have never missed a payment, and was simply looking for a smart, fast way to pay down debt with lower interest. The customer service rep at Payoff suggested I try to payoff my credit cards with larger monthly payments... DUH... so I'll just continue to throw money at my higher interest credit cards until Credit Karma and Payoff actually achieve transparency and continuity in their credit reporting and recommendations. Doubtful! Credit Karma - Try actually displaying the credit score that Payoff will be using when suggesting that I'd be approved for this loan. Thank goodness the check that this company does for your credit score doesn't adversely affect your score, or just-not-good-enough people like myself would be even more screwed! Payoff - Average customer service, but 7 points? Really? For a loan of $8k, you're going to deny someone with perfect payment history and steady employment? I don't think I want a loan from your company after all. I mean, why offer me a loan of $8k now, when in five years, my debt could spiral to $15k and if or when I reapply (with a more Payoff-acceptable credit history) you can possibly profit further? I'll be discontinuing my Credit Karma account because it's completely and totally useless, inaccurate, and misleading.",Frustrating and Misleading,10,0
4,"Jul 14, 2016",Just started with my payoff loan and everything seems great! Hopefully it stays that way. :),So far so good!,11,2
5,"Jul 11, 2016","I applied (and was approved) for a $9,000 loan. For my first time ever taking out a personal loan, this was so easy when I'd expected to have to jump through hoops to be approved. I was approved within a few days for the requested amount, with an interest rate of 11.96% and APR of 14% (less than half the rate my credit cards were charging me!). I was making my monthly payments (of the 24-month term I chose), and if I wanted to make a larger payment in addition to my monthly payment, I needed to mail in a check. Recently, Payoff perfected their system by allowing users to make additional payments online. Now, only 8 months after taking out the loan, I've finally paid off the complete loan, my credit cards are debt-free, and my credit is looking great! And as a plus, their customer service is impeccable. The reps are knowledgeable and friendly, and they send monthly reminders a few days before they withdraw the monthly payment. Would definitely recommend!!",Extremely easy,33,1
5,"Jul 09, 2016",The loan process was very simple and staff went out of there way to assist. No hidden agenda or surprises through out the process. They also have other programs on there web site that open you up to fiscal money managment and you can learn so much about yourself and how you relate to money and finances. Great company.,Totally Awesome!!!!!,9,0
5,"Jun 29, 2016",I applied on a Sunday night and was approved by Tuesday afternoon. They sent a verification email to my work email and asked for a copy of a bank statement that was it. You can select your terms as far as how many months which changes payment amount. The only thing I did not like was they base your amount that you can borrow based off of your credit report. One credit card balance was a lot higher than credit report showed so I would have had to wait another 30 days to see if company updated credit report. But other than that no issues and a smooth process,Very simple process,2,0
5,"Jun 18, 2016","The process is quick and simple. It takes less than 5 minutes to apply and there is no confusing language or questions requiring a lot of obscure information. The approval process was fast--even for someone like me who put a security alert on my credit, which required extra validation steps and an additional phone call. The best feature is the option for them to pay off debts they find on your credit report automatically and disburse any leftover funds to your account. There are no tricks or gimmicks. There is one origination fee that is clearly displayed and explained. In fact that fee screen is not just a jumble of tiny print. It is a separate screen where you actively have to select your loan AND fee amount. On that screen it shows you how much the fee will be based on your loan amount and loan term AND IT ALSO TELLS YOU how much of that you will get disbursed to you IN ADDITION TO the APR. The screen is clutter free and easily understandable. There is an FAQ section that is very helpful too. It does not take careful reading or a genius IQ to understand the terms and the cost of the loan. Choosing the costs (including their standard fees, and your loan amount and loan term) is a required step and the numbers are repeated throughout the remainder of the application so you know what you are agreeing to. The fees are not based solely on credit score or anything like that. Instead, the screen tells you that the fees are generated based on the amount of the loan, which YOU choose. That enables them to keep the APR rates lower than their competitors and saves the consumer money over the life of the loan. The APR works the same as APR calculations on other consumer loan products. It is also slightly adjustable for the consumer because it is based in part on the loan term, which the consumer chooses. Definitely the look into this loan. The service was simple, easy, personal and user friendly. I highly recommend it.",Easy and Quick,23,0
1,"Jun 08, 2016","After pulling the credit, I came to find out it charges origination fee of 2% for loan amount of < $5,000 and 3% for >$5000. The APR doesn't reflect this fee.",,5,4
5,"Apr 13, 2016",They have great terms and are very dependable.,I am paying off all my credit cards.,1,0
5,"Mar 21, 2016","This is not your ordinary loan company. In fact, they are nothing like any loan company I have ever dealt with. Their approach to lending is fresh, fun and unique. By far the best loan experience, ever!",Best Loan Experience of My Life!,6,6
5,"Mar 11, 2016",Finally a company that truly helped easy application process friendly customer service and they're not milking you for everything you have there truly there to help thank you payoff,,1,0
5,"Mar 11, 2016",Payoff has great customer service and the loan process was great! Everyone that I talked to was great and very nice. It is great to know that I will be able to pay off my high interest rate credit cards at a lower interest rate with a payoff loan. Thanks Payoff!,Payoff is awesome!,3,0
5,"Mar 01, 2016","This loan company is amazing! Staff is super friendly and helpful. I read a lot of reviews and most of the negitave ones seemed to be the person applyings fault. Just make sure u answer all their questions and upload the information they ask for its that easy. The whole loan application was super fast and easy for me. I recived a pre approvel offer in the mail and i desided to look more into the company. The reviews seemed a lot better than the other offers i have recvied in the mail. I applied for the amount i needed $13600 3 year loan with monthly payments of $465. My credit score was only 704. My annual income is only $33k. I own a house and a car payment on top of this. My payment history on all my accounts is 100% I really did not think i would get approved, I applied and less than 24 hours i was approved for the amount i needed. I esgined my loan and recived the money in my bank acount 2 days later! I was very surprised on how fast this prosses was. Now i will be credit card debt free and also be saving a lot of money from doing this. I am very happy with this company! I went a little detailed on my information for the fact that it may help someone in the same situation i was in. There was only one downfall. They only allow one person on the application. For me it worked out in the end thats all i needed. Thank you everyone at Payoff.com!!",Awesome customer service. Super fast!!,4,0
2,"Feb 29, 2016","I have a 725 credit score. Wanted to borrow money to consolidate my credit cards. Have never been late for a payment. Payoff immediately said I was pre qualified and gave me a great rate. I had to send them my last month bank statement. (WTF). I did it. I had some big withdrawals because of Christmas, etc. Mind you, I have never filed bankruptcy, never been late on a payment. A representative called me. Asked a few questions.Then I waited for several days, wandering what was going on. Well, finally, on Friday, they send me an email. Thanks for applying but we cannot give you a loan because of threat of not being able to pay it back. What? Sent an email to lending club. They also gave me a great rate. Long story short, closed my loan in 3 days with Lending Club. Now Payoff tells me in an email they are going to use my information to send to other companies for solicitation for car loans, etc. Says I have to opt out. Very humiliating to turn me down then send an email to state something like that. Will never borrow money from them. Might be a good company for some, but my experience was not to good!","Have a 725 credit score, waited one week",3,0
5,"Feb 24, 2016",Love that application is done with all soft inquiries and reported to all 3 bureaus once in repayment. More refinance companies should get w the program.,A company finally gets it!,3,0
5,"Jan 23, 2016",The entire on line application process took 20 minutes and after verifying my income I had the money deposited in my account within 3 business days!,Unbelievably simple!,2,0
4,"Jan 09, 2016","As others have stated, the application is quick and easy. Once I submitted all the necessary documents, I think it took about a week for approval and funding. The customer service was exemplary and any questions or concerns I had were addressed in a timely manner. I would give them 5 stars if it were not for 2 major drawbacks. First, any extra payments you would like to make over and above your monthly payment, must be made by check. There is no way to pay electronically. While this isn't a huge deal (especially if you don't plan to make extra payments) the inability to make a payment online in 2016 seems a bit ridiculous. Secondly. several times when I've logged into my account recently I've received a message stating ""Your loan details and payment activity are temporarily unavailable"". I don't know if this is an issue with the site itself or my account in particular, but it's very frustrating. So in conclusion, I was very pleased with the application process and with all the interactions I've had with customer service. I believe that Payoff.com really does care about their customers and they want to see them succeed in paying off their credit cards. Hopefully in the future they will improve their payment options to make the whole process even more efficient.",Easy Application,6,0
5,"Dec 28, 2015","Easy, online application. Wonderful, personal service from start to finish. Real people who care about making you comfortable along the way. I cannot say enough about how great this experience and the people at this company were. I will be saving about $200/month and will be paying off all my debt in under 3 years! I wish they had a location near me, because I'd sure like to work with them and help other people break free from debt. I believe in their mission and their methods.",Contact them now!,0,0
5,"Dec 25, 2015","Select your loan amount, upload financial info and wait for verification and approval all from your home laptop, tablet or smart phone.","Easy, fast and convienent.",0,0
2,"Dec 14, 2015","I read the reviews about this loan and decided to give it a try. I went into the application and as soon as I entered my address, I received a message that says they don't do loans in my state (Texas), but I can give them my email and they will let me know when they start doing them in Texas.",Disappointed,0,0
5,"Dec 01, 2015","PAYOFF IS AWESOME! Easy process in helping you better your finances! Helpful, informative and friendly customer service and probably the biggest reason I decided to work with this company. Easy and transparent processes and you don't feel pressure to work with them. Fast and convenient! Got a great rate with my loan and one easy monthly payment that you don't feel burdened by, they understand your needs and work in getting you to a better start and get you moving forward with your life. PAYOFF IS THE WAY TO GO! Try it out!",Quick and Easy Process!,2,0
5,"Oct 01, 2015","Amazing customer service from Dan. !! After my initial experience a meme we of payoff management contacted me his name is Dan, let me tell you this man it is such a good honest person he apologized and gave me his promise of following up with me and finding a solution together and to stay in touch to keep updating me of the process. He helped me get the loan in 2 days. Deposited into my account with a cute note saying ""payoff your cards!"" A few days later I got a card in the mail welcoming me to the payoff family and to being debt free. Dan kept in touch with me even after the loan was processed and deposited just to make sure I had no questions. What an amazing service he provided. Truly an asset to the company.",,6,0
5,"Sep 04, 2015","The application process was seamless, the customer service even better (can I give a sixth star?). I have FINALLY freed myself from high interest credit card debt, and my credit score is over 800! I feel I am in a better position to start saving to buy a home, and to continue working towards paying off my student loans. The best part of Payoff is the people. I've interacted with probable 5 people since applying, and each was so helpful, so caring, and super knowledgable. I'm exicted to learn what else Payoff offers, and how I can utliize them to maximize my savings potential. I'm so happy that I know exactly when my debt will be paid off, and that I have paid a very reasonable interest rate.",The best credit decision I've ever made.,7,1
5,"Aug 23, 2015",All I can say is the process was smooth and the people were ver kind. I had everything wrapped up in about a week. They really do care about their customers. Thanks Payoff,Great company to work with,2,2
1,"Aug 14, 2015","After I applied, every other day for the first week a different person was contacting me asking me to send them different documents. I got them everthing they asked for within a few hours of them asking then nothing........No phone calls, no emails ZERO communication. I have emailed them and gotten no response. I have called them and gotten no call back. It has been weeks and now my loan offer expires in 5 days and still I have heard nothing. Not good business.",Would not use again.,7,2
1,"Aug 13, 2015",The service was impeckable the first few days asking for my information. It has now been 3 weeks and they are still asking for additional financial records. I will gladly take my business elsewhere. I shoud have read more online reviews before making my selection.,Great at first but terrible process,6,2
1,"Jul 30, 2015","Had a terrible experience with Pay Off, I reccomend using another loan provider and stay clear. Provider does NOT do as they claim!!!!",Not a good service provider stay away!!,13,6
1,"Jul 28, 2015",They took three months from start to finish only to be denied. I make over $10k a month and have a 708 credit score. They asked for copies of the same documents over and over because they were so slow to get back to me but needed something with in the last two weeks. I went through Prosper and was approved in 3 days. I would never waste my time with these guys again if I knew how slow and ridiculous their application process was. Buying my house took less time and less paperwork.,Not worth my time,14,2
3,"Jul 20, 2015","I really liked Payoff and was hoping to complete my loan with them. They offered a great rate, they have great customer service, but the problem I had is that they do not report their loans or payment history to the credit bureaus. This was an important factor to me as I am trying to improve my score from the low 700's to the mid to high 700's all while paying off some credit card debt. I made sure to ask this question when I called in to customer service and I was told that they did not at this time but were looking to do so in the future. Since they couldn't let me know when they would start doing this, I moved onto Lending Club who offered the same rate as well as confirming that they do report to all three credit bureaus. If you are looking to payoff some credit card debt and are not concerned about improving your credit score, then I would recommend Payoff. But since most of the Credit Karma users are looking improve their credit rating, I don't think that Credit Karma should be recommending this company until they change this practice.",Great company & rates; No Reporting,84,8
5,"Jun 23, 2015","I came to payoff looking for help, looking for a solution to help me get rid of my credit card balances. Over 5 years of paying down on my credit cards and noticing that my balances were not going anywhere it felt like I was never going to get ahead. The customer service from the team at Payoff was beyond anything I had experienced. They are always available via the phone or chat. I received a hand written note from the team encouraging me on my journey to financial freedom. I would highly recommend calling the team at Payoff even if you are just looking for advice, they are honest and they will give you as many resources as possible to make the best decision for you.",Financial company that really cares,48,7
